R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
   1.233    	  0.1234E-06	  0.6558E-01
   1.247    	  0.9686E-07	  0.6651E-01
   1.261    	  0.7590E-07	  0.6744E-01
   1.276    	  0.5937E-07	  0.6838E-01
   1.290    	  0.4636E-07	  0.6932E-01
   1.304    	  0.3613E-07	  0.7027E-01
   1.319    	  0.2810E-07	  0.7121E-01
   1.334    	  0.2182E-07	  0.7216E-01
   1.348    	  0.1691E-07	  0.7312E-01
   1.363    	  0.1308E-07	  0.7408E-01
   1.378    	  0.1009E-07	  0.7505E-01
   1.393    	  0.7778E-08	  0.7604E-01
   1.408    	  0.5980E-08	  0.7704E-01
   1.423    	  0.4589E-08	  0.7806E-01
   1.438    	  0.3515E-08	  0.7908E-01
   1.454    	  0.2686E-08	  0.8011E-01
   1.469    	  0.2049E-08	  0.8116E-01
   1.485    	  0.1560E-08	  0.8223E-01
   1.500    	  0.1185E-08	  0.8332E-01
   1.516    	  0.8978E-09	  0.8443E-01
   1.531    	  0.6787E-09	  0.8555E-01
   1.547    	  0.5119E-09	  0.8666E-01
   1.563    	  0.3852E-09	  0.8778E-01
